runs,country,dayofyear,time,residual,subset
h093,FRA,334,2009-11-30 12:00:00,0.13268544919091477,all sets
h094,FRA,334,2009-11-30 12:00:00,-0.07342594309975002,all sets
h095,FRA,334,2009-11-30 12:00:00,0.018762305277925814,all sets
h096,FRA,334,2009-11-30 12:00:00,0.18163679794885518,all sets
h097,FRA,334,2009-11-30 12:00:00,0.027616269331947076,all sets
h098,FRA,334,2009-11-30 12:00:00,0.10854498643150606,all sets
h099,FRA,334,2009-11-30 12:00:00,0.0734192395214843,all sets
h100,FRA,334,2009-11-30 12:00:00,0.021999974008643626,all sets
h101,FRA,334,2009-11-30 12:00:00,-0.020271730601794186,all sets
h102,FRA,334,2009-11-30 12:00:00,0.05844201794603897,all sets
h103,FRA,334,2009-11-30 12:00:00,0.13083178092878672,all sets
h104,FRA,334,2009-11-30 12:00:00,-0.07443227272558282,all sets
h105,FRA,334,2009-11-30 12:00:00,-0.05485204385146301,all sets
h106,FRA,334,2009-11-30 12:00:00,0.016661879450253374,all sets
h107,FRA,334,2009-11-30 12:00:00,0.06758859924743332,all sets
h108,FRA,334,2009-11-30 12:00:00,-0.009141648036455795,all sets
h109,FRA,334,2009-11-30 12:00:00,0.0603614918535377,all sets
h110,FRA,334,2009-11-30 12:00:00,-0.10396241599126255,all sets
h111,FRA,334,2009-11-30 12:00:00,-0.05643975333682307,all sets
h112,FRA,334,2009-11-30 12:00:00,-0.12360999135130112,all sets
h113,FRA,334,2009-11-30 12:00:00,-0.013716497907802614,all sets
h114,FRA,334,2009-11-30 12:00:00,-0.011642249868332837,all sets
h115,FRA,334,2009-11-30 12:00:00,-0.08313497140856237,all sets
h116,FRA,334,2009-11-30 12:00:00,-0.07919320617743651,all sets
h117,FRA,334,2009-11-30 12:00:00,-0.18196577124290075,all sets
h118,FRA,334,2009-11-30 12:00:00,-0.08740663847125019,all sets
h119,FRA,334,2009-11-30 12:00:00,-0.01714655776297796,all sets
h120,FRA,334,2009-11-30 12:00:00,-0.08267106627591135,all sets
h121,FRA,334,2009-11-30 12:00:00,-0.050014525450274204,all sets
h122,FRA,334,2009-11-30 12:00:00,-0.028282699729275062,all sets
h123,FRA,334,2009-11-30 12:00:00,-0.050781626572656,all sets
h124,FRA,334,2009-11-30 12:00:00,0.04244148713546042,all sets
h125,FRA,334,2009-11-30 12:00:00,0.018553225470067547,all sets
h126,FRA,334,2009-11-30 12:00:00,-0.031931497732174845,all sets
h127,FRA,334,2009-11-30 12:00:00,-0.13406308423040736,all sets
h128,FRA,334,2009-11-30 12:00:00,-0.11448733089593342,all sets
h129,FRA,334,2009-11-30 12:00:00,-0.024782501847273937,all sets
h130,FRA,334,2009-11-30 12:00:00,-0.08126162487907336,all sets
h131,FRA,334,2009-11-30 12:00:00,-0.04627507667516661,all sets
h132,FRA,334,2009-11-30 12:00:00,-0.056562205808120054,all sets
h133,FRA,334,2009-11-30 12:00:00,-0.04224799561928161,all sets
h134,FRA,334,2009-11-30 12:00:00,-0.11580491670139784,all sets
h135,FRA,334,2009-11-30 12:00:00,-0.05478756701167513,all sets
h136,FRA,334,2009-11-30 12:00:00,-0.01604538828642508,all sets
h137,FRA,334,2009-11-30 12:00:00,-0.012425457260060677,all sets
h138,FRA,334,2009-11-30 12:00:00,-0.07041869645876497,all sets
h139,FRA,334,2009-11-30 12:00:00,-0.18332682415646903,all sets
h140,FRA,334,2009-11-30 12:00:00,0.13955235743417843,all sets
h141,FRA,334,2009-11-30 12:00:00,0.18119338913278327,all sets
h142,FRA,334,2009-11-30 12:00:00,0.12602521522285853,all sets
h143,FRA,334,2009-11-30 12:00:00,0.04794636636594702,all sets
h144,FRA,334,2009-11-30 12:00:00,0.22894470214958418,all sets
h145,FRA,334,2009-11-30 12:00:00,0.22226735070809361,all sets
h146,FRA,334,2009-11-30 12:00:00,0.280231977321573,all sets
h147,FRA,334,2009-11-30 12:00:00,0.0879830190259986,all sets
h148,FRA,334,2009-11-30 12:00:00,0.15079513664408128,all sets
h149,FRA,334,2009-11-30 12:00:00,0.09405675285142834,all sets
h150,FRA,334,2009-11-30 12:00:00,0.012457046444391584,all sets
h151,FRA,334,2009-11-30 12:00:00,0.0243847669150292,all sets
h152,FRA,334,2009-11-30 12:00:00,0.07171754729760105,all sets
h153,FRA,334,2009-11-30 12:00:00,-0.013908818416796916,all sets
h154,FRA,334,2009-11-30 12:00:00,0.020534429383402362,all sets
h155,FRA,334,2009-11-30 12:00:00,-0.03162388751230782,all sets
h156,FRA,334,2009-11-30 12:00:00,0.01708630191879311,all sets
h157,FRA,334,2009-11-30 12:00:00,0.16351511026554685,all sets
h158,FRA,334,2009-11-30 12:00:00,0.06060116390594435,all sets
h159,FRA,334,2009-11-30 12:00:00,-0.03410265032760364,all sets
h160,FRA,334,2009-11-30 12:00:00,-0.048735970776500256,all sets
h161,FRA,334,2009-11-30 12:00:00,-0.013513292843171354,all sets
h162,FRA,334,2009-11-30 12:00:00,0.024356246791362248,all sets
h163,FRA,334,2009-11-30 12:00:00,-0.08421062883296027,all sets
h164,FRA,334,2009-11-30 12:00:00,-0.07919392365003192,all sets
h165,FRA,334,2009-11-30 12:00:00,-0.08990563852099792,all sets
h166,FRA,334,2009-11-30 12:00:00,-0.11145567240765379,all sets
h167,FRA,334,2009-11-30 12:00:00,0.011438921121655,all sets
h168,FRA,334,2009-11-30 12:00:00,-0.0812587479279058,all sets
h169,FRA,334,2009-11-30 12:00:00,-0.02576428914566291,all sets
h090,FRA,334,2009-11-30 12:00:00,0.1906538104822589,sets with events
h076,FRA,334,2009-11-30 12:00:00,-0.06736649420926627,sets with events
h098,FRA,334,2009-11-30 12:00:00,0.10854498643150606,sets with events
h019,FRA,334,2009-11-30 12:00:00,-0.17693565089763474,sets with events
h096,FRA,334,2009-11-30 12:00:00,0.18163679794885518,sets with events
h055,FRA,334,2009-11-30 12:00:00,0.18597270123448426,sets with events
h080,FRA,334,2009-11-30 12:00:00,-0.032468170886210374,sets with events
h147,FRA,334,2009-11-30 12:00:00,0.0879830190259986,sets with events
h144,FRA,334,2009-11-30 12:00:00,0.22894470214958418,sets with events
h024,FRA,334,2009-11-30 12:00:00,0.0168784020127782,sets with events
h103,FRA,334,2009-11-30 12:00:00,0.13083178092878672,sets with events
h113,FRA,334,2009-11-30 12:00:00,-0.013716497907802614,sets with events
h032,FRA,334,2009-11-30 12:00:00,0.016603147181436198,sets with events
h158,FRA,334,2009-11-30 12:00:00,0.06060116390594435,sets with events
h059,FRA,334,2009-11-30 12:00:00,0.08732965405516668,sets with events
h064,FRA,334,2009-11-30 12:00:00,0.03751309982888569,sets with events
h143,FRA,334,2009-11-30 12:00:00,0.04794636636594702,sets with events
h105,FRA,334,2009-11-30 12:00:00,-0.05485204385146301,sets with events
h045,FRA,334,2009-11-30 12:00:00,0.028629784760048058,sets with events
h140,FRA,334,2009-11-30 12:00:00,0.13955235743417843,sets with events
h034,FRA,334,2009-11-30 12:00:00,0.0036870428716757426,sets with events
h057,FRA,334,2009-11-30 12:00:00,0.11835981124624852,sets with events
h036,FRA,334,2009-11-30 12:00:00,0.085159435713373,sets with events
h070,FRA,334,2009-11-30 12:00:00,-0.06752831639378373,sets with events
h044,FRA,334,2009-11-30 12:00:00,-0.025617015010236787,sets with events
h061,FRA,334,2009-11-30 12:00:00,0.03652152108673565,sets with events
h011,FRA,334,2009-11-30 12:00:00,0.013812137811764233,sets with events
h146,FRA,334,2009-11-30 12:00:00,0.280231977321573,sets with events
h083,FRA,334,2009-11-30 12:00:00,-0.004320284300285943,sets with events
h132,FRA,334,2009-11-30 12:00:00,-0.056562205808120054,sets with events
h078,FRA,334,2009-11-30 12:00:00,-0.034721450799823556,sets with events
h063,FRA,334,2009-11-30 12:00:00,0.07461167614848933,sets with events
h020,FRA,334,2009-11-30 12:00:00,0.13305595844635995,sets with events
h093,FRA,334,2009-11-30 12:00:00,0.13268544919091477,sets with events
h130,FRA,334,2009-11-30 12:00:00,-0.08126162487907336,sets with events
h042,FRA,334,2009-11-30 12:00:00,0.07906806845722872,sets with events
h118,FRA,334,2009-11-30 12:00:00,-0.08740663847125019,sets with events
h058,FRA,334,2009-11-30 12:00:00,0.09241674030949583,sets with events
h126,FRA,334,2009-11-30 12:00:00,-0.031931497732174845,sets with events
h060,FRA,334,2009-11-30 12:00:00,0.0022459887221651853,sets with events
h089,FRA,334,2009-11-30 12:00:00,0.010234366615395615,sets with events
h077,FRA,334,2009-11-30 12:00:00,0.07945166190988176,sets with events
h051,FRA,334,2009-11-30 12:00:00,0.04850631020385047,sets with events
h025,FRA,334,2009-11-30 12:00:00,0.16558157668103876,sets with events
h150,FRA,334,2009-11-30 12:00:00,0.012457046444391584,sets with events
h142,FRA,334,2009-11-30 12:00:00,0.12602521522285853,sets with events
h052,FRA,334,2009-11-30 12:00:00,0.11974490808524965,sets with events
h122,FRA,334,2009-11-30 12:00:00,-0.028282699729275062,sets with events
h069,FRA,334,2009-11-30 12:00:00,0.024952019679013587,sets with events
h056,FRA,334,2009-11-30 12:00:00,0.12844268610288703,sets with events
h148,FRA,334,2009-11-30 12:00:00,0.15079513664408128,sets with events
h053,FRA,334,2009-11-30 12:00:00,0.04175134479257877,sets with events
h047,FRA,334,2009-11-30 12:00:00,0.014402152614829002,sets with events
h014,FRA,334,2009-11-30 12:00:00,-0.0546149995072481,sets with events
h065,FRA,334,2009-11-30 12:00:00,0.04511770964432139,sets with events
h160,FRA,334,2009-11-30 12:00:00,-0.048735970776500256,sets with events
h073,FRA,334,2009-11-30 12:00:00,-0.09342418844402063,sets with events
h086,FRA,334,2009-11-30 12:00:00,-0.013670583119770654,sets with events
h092,FRA,334,2009-11-30 12:00:00,-0.054801568943132456,sets with events
h027,FRA,334,2009-11-30 12:00:00,-0.017899822400994112,sets with events
h145,FRA,334,2009-11-30 12:00:00,0.22226735070809361,sets with events
h138,FRA,334,2009-11-30 12:00:00,-0.07041869645876497,sets with events
h124,FRA,334,2009-11-30 12:00:00,0.04244148713546042,sets with events
h039,FRA,334,2009-11-30 12:00:00,-0.014750666985202804,sets with events
h100,FRA,334,2009-11-30 12:00:00,0.021999974008643626,sets with events
h121,FRA,334,2009-11-30 12:00:00,-0.050014525450274204,sets with events
h149,FRA,334,2009-11-30 12:00:00,0.09405675285142834,sets with events
h106,FRA,334,2009-11-30 12:00:00,0.016661879450253374,sets with events
h137,FRA,334,2009-11-30 12:00:00,-0.012425457260060677,sets with events
h054,FRA,334,2009-11-30 12:00:00,0.15153099745548412,sets with events
h154,FRA,334,2009-11-30 12:00:00,0.020534429383402362,sets with events
h120,FRA,334,2009-11-30 12:00:00,-0.08267106627591135,sets with events
h012,FRA,334,2009-11-30 12:00:00,-0.14165459550394713,sets with events
h134,FRA,334,2009-11-30 12:00:00,-0.11580491670139784,sets with events
h127,FRA,334,2009-11-30 12:00:00,-0.13406308423040736,sets with events
h110,FRA,334,2009-11-30 12:00:00,-0.10396241599126255,sets with events
h135,FRA,334,2009-11-30 12:00:00,-0.05478756701167513,sets with events
h084,FRA,334,2009-11-30 12:00:00,-0.0893583532047673,sets with events
h043,FRA,334,2009-11-30 12:00:00,0.042981064968828475,sets with events
h155,FRA,334,2009-11-30 12:00:00,-0.03162388751230782,sets with events
h107,FRA,334,2009-11-30 12:00:00,0.06758859924743332,sets with events
h152,FRA,334,2009-11-30 12:00:00,0.07171754729760105,sets with events
h131,FRA,334,2009-11-30 12:00:00,-0.04627507667516661,sets with events
h021,FRA,334,2009-11-30 12:00:00,-0.030584087093401754,sets with events
h015,FRA,334,2009-11-30 12:00:00,-0.0640096471832558,sets with events
h099,FRA,334,2009-11-30 12:00:00,0.0734192395214843,sets with events
h136,FRA,334,2009-11-30 12:00:00,-0.01604538828642508,sets with events
h108,FRA,334,2009-11-30 12:00:00,-0.009141648036455795,sets with events
h095,FRA,334,2009-11-30 12:00:00,0.018762305277925814,sets with events
h031,FRA,334,2009-11-30 12:00:00,-0.11282113129548234,sets with events
h159,FRA,334,2009-11-30 12:00:00,-0.03410265032760364,sets with events
h085,FRA,334,2009-11-30 12:00:00,0.02485401495505247,sets with events
h037,FRA,334,2009-11-30 12:00:00,-0.062418354019134044,sets with events
h067,FRA,334,2009-11-30 12:00:00,0.08860287393187424,sets with events
h023,FRA,334,2009-11-30 12:00:00,0.048356228040010024,sets with events
h017,FRA,334,2009-11-30 12:00:00,-0.03561671215119254,sets with events
h115,FRA,334,2009-11-30 12:00:00,-0.08313497140856237,sets with events
h091,FRA,334,2009-11-30 12:00:00,0.11919165459979673,sets with events
h111,FRA,334,2009-11-30 12:00:00,-0.05643975333682307,sets with events
h022,FRA,334,2009-11-30 12:00:00,0.029183565795619218,sets with events
h114,FRA,334,2009-11-30 12:00:00,-0.011642249868332837,sets with events
