runs,year,Ein,netto_demand,country
h117,2001,413723.8024615412,314744.8472024443,35.0
h117,2002,357992.7171270417,314862.88300907327,35.0
h117,2003,272389.6373147235,305663.8487131486,35.0
h117,2004,361024.52152548224,291198.7574959476,35.0
h117,2005,308232.656569436,298768.5548759623,35.0
h117,2006,410910.0755775379,301012.88068148034,35.0
h117,2007,481514.8010420209,302769.3550959242,35.0
h117,2008,457477.146563296,310205.40784221236,35.0
h117,2009,466535.2773998695,285944.6846375847,35.0
h118,2000,349039.66352417844,306656.1698623346,35.0
h118,2001,435417.6504064828,294048.90809672885,35.0
h118,2002,276875.8314230101,299535.07718839083,35.0
h118,2003,448541.6583523382,292760.8598451227,35.0
h118,2004,523963.83013628825,294352.34267795295,35.0
h118,2005,315225.07976412686,303564.3844960704,35.0
h118,2006,217994.64539172282,316003.6041816823,35.0
h118,2007,284509.20545189537,315804.88080360397,35.0
h118,2008,503700.8517661327,300286.73983296193,35.0
h118,2009,328953.88636129233,282943.832274411,35.0
h119,2000,554721.0386684572,296051.09680749226,35.0
h119,2001,531264.6722995309,305596.5172354769,35.0
h119,2002,449556.27634418354,293701.386540056,35.0
h119,2003,342300.0880967955,317143.49839407037,35.0
h119,2004,446938.56570807646,300678.1245240735,35.0
h119,2005,430340.15250216215,314414.189320884,35.0
h119,2006,420993.72374253557,308664.0841073241,35.0
h119,2007,316974.3432161016,305098.8311157756,35.0
h119,2008,498106.2874739149,296576.62847443786,35.0
h119,2009,447433.3117049852,311576.7090689656,35.0
h120,2000,514496.02413757367,313787.800322967,35.0
h120,2001,456724.55177285697,298483.36663920485,35.0
h120,2002,255308.19051049146,302448.46036112565,35.0
h120,2003,521516.53337675164,290285.45511635364,35.0
h120,2004,503834.6955505432,290511.33101761254,35.0
h120,2005,382886.39956396964,297616.8752752506,35.0
h120,2006,569858.4022235231,304991.60712390125,35.0
h120,2007,330112.9961266604,310263.78994893114,35.0
h120,2008,289125.3509226675,321354.28636275727,35.0
h120,2009,580753.8817884575,297580.86779255164,35.0
h121,2000,467555.1812003356,301568.5484924106,35.0
h121,2001,407371.82939404936,285981.6615437529,35.0
h121,2002,357511.9550393952,292247.44197890186,35.0
h121,2003,426405.67368644313,300673.12438905076,35.0
h121,2004,314019.19897890225,299271.6689857402,35.0
h121,2005,238584.4930581922,305873.4315397808,35.0
h121,2006,408675.9951541958,308398.1039997305,35.0
h121,2007,535969.7381247823,297654.51575757505,35.0
h121,2008,422427.48951898265,291665.96331263235,35.0
h121,2009,552304.2403150754,286733.1662507529,35.0
h122,2000,668075.8057929139,286985.9990437155,35.0
h122,2001,439598.4023489409,304475.9940269384,35.0
h122,2002,285301.0147971991,306130.56894786627,35.0
h122,2003,405787.4250443067,306488.2197441411,35.0
h122,2004,288673.9777987563,294870.5263716964,35.0
h122,2005,486649.7134995769,311823.55549886375,35.0
h122,2006,394840.52927067125,313033.9190501162,35.0
h122,2007,374926.7395797976,313576.25554067147,35.0
h122,2008,506484.7608164003,300735.7673503982,35.0
h122,2009,399485.07092534716,306243.226104535,35.0
h123,2000,530717.9083035176,286660.42723119544,35.0
h123,2001,475446.5990799323,303543.85224978917,35.0
h123,2002,509163.2761475957,294789.14123265794,35.0
h123,2003,530227.6141684438,298120.3834340031,35.0
h123,2004,453941.0229654806,313508.95886371954,35.0
h123,2005,511305.7901325493,288989.83712535485,35.0
h123,2006,349198.2374658497,303586.35030838574,35.0
h123,2007,490457.83709573257,304973.9655949844,35.0
h123,2008,328564.94623963017,310075.8137290807,35.0
h123,2009,333848.0378020078,294886.27442363446,35.0
h124,2000,574266.5981682173,294058.9658715882,35.0
h124,2001,336616.68056833476,303873.1138821834,35.0
h124,2002,320816.2107826363,322966.22982345155,35.0
h124,2003,426524.6233678962,312903.2104184918,35.0
h124,2004,668492.3285772573,304529.1970289026,35.0
h124,2005,435112.89899086003,303604.36585031176,35.0
h124,2006,463642.0454438312,311756.64062424406,35.0
h124,2007,284402.224419165,304755.751219536,35.0
h124,2008,289761.5596134296,291803.88417649287,35.0
h124,2009,279404.1717332385,307890.623126773,35.0
h125,2000,349786.46588551515,321265.44932670693,35.0
h125,2001,514175.3825289196,318229.91156351817,35.0
h125,2002,358060.4345063156,303081.0385398636,35.0
h125,2003,443931.6461607429,302122.8049572259,35.0
h125,2004,597669.3148555878,292432.134383387,35.0
h125,2005,464239.3292046857,300620.71145450947,35.0
h125,2006,430115.293000091,310710.1077462392,35.0
h125,2007,605159.1079741388,278490.073517515,35.0
h125,2008,381137.2635693474,306160.9940463172,35.0
h125,2009,257130.12279490646,300106.7382789739,35.0
h126,2000,385705.9950082121,307183.7356797636,35.0
h126,2001,625201.5687802458,284335.1200468328,35.0
h126,2002,257338.769101292,325466.33366677363,35.0
h126,2003,390467.17335949413,297997.4708787661,35.0
h126,2004,439058.03610779584,301467.3066264536,35.0
h126,2005,453443.92315894464,313329.98527460784,35.0
h126,2006,474342.57097250054,307517.6747591905,35.0
h126,2007,362797.8923309588,315492.97865751904,35.0
h126,2008,498148.78413471405,298681.8031674691,35.0
h126,2009,221764.02428659878,323426.311658819,35.0
h127,2000,564303.6651538393,294823.64326275344,35.0
h127,2001,339006.6279962236,308165.0162102523,35.0
h127,2002,417283.50636555505,306843.92535863846,35.0
h127,2003,526018.3587128316,289167.9876641574,35.0
h127,2004,573446.000137968,298859.2847135844,35.0
h127,2005,404655.81459301146,297136.2262557421,35.0
h127,2006,361042.5303898307,311722.9522273743,35.0
h127,2007,467226.22301764897,298647.3025183025,35.0
h127,2008,393235.4394149304,299170.05149242555,35.0
h127,2009,457035.6335788115,282403.5141559314,35.0
h128,2000,457390.32467680157,296576.8801041752,35.0
h128,2001,441367.236995902,309651.4529135991,35.0
h128,2002,298424.05305685353,318347.7158335488,35.0
h128,2003,381451.9977640508,306172.7856614891,35.0
h128,2004,496021.27986510476,305986.8790018559,35.0
h128,2005,456222.3596241122,306580.8225580806,35.0
h128,2006,553435.1650365987,302118.9760578908,35.0
h128,2007,343805.82447549776,307452.95603334834,35.0
h128,2008,497964.6126932154,286930.7463010111,35.0
h128,2009,473004.29706055415,302238.8009828887,35.0
h129,2000,442571.7046615582,301474.41851972305,35.0
h129,2001,343633.8492448562,309636.13072990754,35.0
h129,2002,361558.7719983582,293690.1189915414,35.0
h129,2003,411233.9448689312,299345.8325524432,35.0
h129,2004,491534.38733194803,300138.1498738679,35.0
h129,2005,529929.8069670481,286193.56127892365,35.0
h129,2006,342928.5960959129,285242.9561585234,35.0
h129,2007,274632.19479171874,302194.1546040477,35.0
h129,2008,482612.86629252054,308014.0637713283,35.0
h129,2009,479858.93473986274,289622.09651464847,35.0
h130,2000,478591.6784259671,287667.3843400639,35.0
h130,2001,485927.6858824529,298463.45519051544,35.0
h130,2002,407532.4341992348,310369.58641646185,35.0
h130,2003,394844.34004459303,307307.5609546304,35.0
h130,2004,466156.32376707083,298573.03567304823,35.0
h130,2005,586587.6575679448,302713.2117918164,35.0
h130,2006,481439.8849317862,287784.4235884046,35.0
h130,2007,377401.3787305838,297070.75936522766,35.0
h130,2008,340742.0264934845,305781.8103797307,35.0
h130,2009,366569.8301217954,287630.85067510034,35.0
h131,2000,448512.0003331174,316170.7446548169,35.0
h131,2001,553273.7769424559,288445.22164295055,35.0
h131,2002,416457.670922634,313062.15437027,35.0
h131,2003,605960.5130303359,288908.96680615155,35.0
h131,2004,429018.31328279787,300821.2770725515,35.0
h131,2005,610120.1262473125,299712.07723928586,35.0
h131,2006,541008.0995242125,291812.32147784677,35.0
h131,2007,390365.6897629736,315241.1351977106,35.0
h131,2008,345380.4555660334,303209.9135287452,35.0
h131,2009,465993.4019412797,296240.87925227743,35.0
h132,2000,592050.4273074218,290936.5003564804,35.0
h132,2001,427639.12711211905,302724.5038964338,35.0
h132,2002,483282.73461431585,289345.6855774675,35.0
h132,2003,447674.33672453807,298161.045089653,35.0
h132,2004,320646.73849816225,308488.2819966042,35.0
h132,2005,472712.085799435,294131.5099301838,35.0
h132,2006,336723.5048174762,306194.8365916209,35.0
h132,2007,510152.6740211474,295744.9562667491,35.0
h132,2008,574550.7391022054,300406.81670934404,35.0
h132,2009,431466.54852862295,288228.51955454744,35.0
h133,2000,586886.8172473368,293782.0880058622,35.0
h133,2001,433826.79323643446,301028.52596242086,35.0
h133,2002,614026.2591092582,291618.36752604885,35.0
h133,2003,370901.06422380765,300578.6526637237,35.0
h133,2004,510166.58222305885,295957.9556773228,35.0
h133,2005,620985.3915881045,297774.7209666223,35.0
h133,2006,266432.94631032355,297252.38766896917,35.0
h133,2007,479380.73336311214,300621.33091002505,35.0
h133,2008,326368.18007369514,289362.71221085475,35.0
h133,2009,420031.6268648564,295899.32115761447,35.0
h134,2000,446131.3355794644,298657.86928101734,35.0
h134,2001,507926.8553173875,295404.74169881927,35.0
h134,2002,487782.2320517773,299134.0888905336,35.0
h134,2003,314759.52645187464,311548.5417764502,35.0
h134,2004,529665.6729660011,295758.76482308924,35.0
h134,2005,398624.2493903473,300547.8221961002,35.0
h134,2006,467225.1618772029,305598.4310115847,35.0
h134,2007,393394.5237813055,290333.12455641845,35.0
h134,2008,472006.1583209742,299664.0396970572,35.0
h134,2009,485325.519593119,290886.1326787567,35.0
h135,2000,315462.0986195092,306001.9412503549,35.0
h135,2001,515153.74260081316,302126.25198069424,35.0
h135,2002,521748.9999916624,307264.78455307777,35.0
h135,2003,384659.3376790395,318754.1334337063,35.0
h135,2004,544596.8691095763,305715.3392793384,35.0
h135,2005,416154.306724611,309162.51941952517,35.0
h135,2006,188360.30912395136,317457.77633062255,35.0
h135,2007,573179.9394444225,294823.3357723294,35.0
h135,2008,290648.28531104035,306749.7815165437,35.0
h135,2009,481437.32366125594,301526.5495712379,35.0
h136,2000,380431.3170304372,318255.86142068764,35.0
h136,2001,406516.23660841584,299539.8895859161,35.0
h136,2002,321360.9331794592,294316.25192733784,35.0
h136,2003,381760.07850497816,298987.5196540646,35.0
h136,2004,477462.58846819005,305856.5746544117,35.0
h136,2005,457482.77136824286,296149.6288103451,35.0
h136,2006,459654.27393042954,305723.235916829,35.0
h136,2007,468236.1878442386,313273.6005932937,35.0
h136,2008,546011.4879064785,305582.83198326005,35.0
h136,2009,384231.11514728045,286327.3956550881,35.0
h137,2000,566586.7328384113,291289.89971557923,35.0
h137,2001,508967.37006427284,308814.8890051049,35.0
h137,2002,397553.37178046315,303256.22630270175,35.0
h137,2003,341604.3825315848,297795.0809810651,35.0
h137,2004,560873.9592719654,282566.46711190813,35.0
h137,2005,535861.3727427323,306580.0498561376,35.0
h137,2006,403547.4411615749,300177.3165298946,35.0
h137,2007,293878.52631988155,313138.76344150346,35.0
h137,2008,461436.13100049976,313111.299511699,35.0
h137,2009,456176.9095992561,309557.1683506277,35.0
h138,2000,403095.52859468834,307219.183185979,35.0
h138,2001,333400.6687710166,295998.95509902056,35.0
h138,2002,407524.0002841099,307557.05870438565,35.0
h138,2003,537222.2373016431,294231.97574853647,35.0
h138,2004,450874.59343917016,314470.7993327413,35.0
h138,2005,281266.6583920355,305678.2759747424,35.0
h138,2006,283795.03900381626,320147.47780647717,35.0
h138,2007,419743.4936052897,311959.0253903112,35.0
h138,2008,589540.8159462672,294199.6391403528,35.0
h138,2009,322875.6736359125,295212.51562581,35.0
h139,2000,700575.6945494309,294864.142035788,35.0
h139,2001,477553.7150694348,304871.6790220341,35.0
h139,2002,469583.5122744856,302696.37419277994,35.0
h139,2003,342150.48160349246,299386.1833891349,35.0
h139,2004,414269.4623193695,313006.04740728054,35.0
h139,2005,484317.44356525055,292575.1721681061,35.0
h139,2006,393900.3281484198,300180.4503883605,35.0
h139,2007,364858.94844683225,291198.5047870816,35.0
h139,2008,420069.23656087107,313904.18218081834,35.0
h139,2009,412494.0472972537,299382.94988102955,35.0
h140,2000,323055.23252440605,312709.9647906643,35.0
h140,2001,470222.6871079302,315122.60483871563,35.0
h140,2002,396247.8006198995,321373.6000964913,35.0
h140,2003,398536.3051733344,333057.8717037338,35.0
h140,2004,382950.647739773,318117.74311680614,35.0
h140,2005,458596.37386378756,311537.14341825125,35.0
h140,2006,438681.5789298143,301573.8966171645,35.0
h140,2007,568180.1029735933,307550.5340903716,35.0
h140,2008,398827.2152772857,309529.71064232005,35.0
h140,2009,324486.38131592574,326668.5506707131,35.0
h141,2000,288453.49092057726,318169.5754299647,35.0
h141,2001,503017.5470672912,325883.9299153132,35.0
h141,2002,372021.6018425297,316490.20810730115,35.0
h141,2003,427560.23589796113,313514.99862154655,35.0
h141,2004,404782.6253062355,298737.7409995726,35.0
h141,2005,588570.8769480644,307464.703641112,35.0
h141,2006,290821.5119508023,315531.0368199717,35.0
h141,2007,548816.2383042244,303683.4096001105,35.0
h141,2008,535852.4849454218,291583.18825340905,35.0
h141,2009,342707.29480101756,320077.60949134256,35.0
h142,2000,407388.11763622385,316061.72135238256,35.0
h142,2001,376064.7415572718,314608.32572285464,35.0
h142,2002,309881.77995896037,329653.8021162606,35.0
h142,2003,400836.75888095313,296572.68465449475,35.0
h142,2004,446675.4679760731,322808.700173399,35.0
h142,2005,415648.4694656692,312877.84326765855,35.0
h142,2006,392298.2178311314,315779.5090808255,35.0
h142,2007,285943.62724390527,313134.0069985086,35.0
h142,2008,468780.60545846476,318931.0919933731,35.0
h142,2009,490957.2210384462,296540.33436812,35.0
h143,2000,486508.51481410663,309550.545304482,35.0
h143,2001,433738.152058542,304219.4566755725,35.0
h143,2002,385345.9287527304,312579.2725290339,35.0
h143,2003,398535.8890092068,324111.4456669678,35.0
h143,2004,323118.64254150284,321875.67399016843,35.0
h143,2005,340843.39610358153,308720.3469055249,35.0
h143,2006,392905.6218157869,295089.0920858214,35.0
h143,2007,270909.80698512966,337051.8365238457,35.0
h143,2008,274687.5587079174,331927.11034394015,35.0
h143,2009,542363.0496643337,297812.4685821263,35.0
h144,2000,253945.26221688202,336055.9322590405,35.0
h144,2001,563299.6237843066,317823.081728494,35.0
h144,2002,357510.613889437,324311.4237487412,35.0
h144,2003,393570.5986733204,308655.1514012985,35.0
h144,2004,389912.26405554917,306323.84080128727,35.0
h144,2005,618225.6218176951,297042.0345591643,35.0
h144,2006,427381.79449247953,315941.66975104174,35.0
h144,2007,197263.33833220694,320311.1136344693,35.0
h144,2008,423547.94747457723,303844.5602303446,35.0
h144,2009,389684.7393832619,313057.0777121962,35.0
h145,2000,346542.4852941191,324484.918912552,35.0
h145,2001,476277.6135198296,323111.0500925436,35.0
h145,2002,332580.80252220907,320999.5065579988,35.0
h145,2003,478653.3072755644,301493.45967491774,35.0
h145,2004,414726.15297492465,305202.4581899128,35.0
h145,2005,342499.3051887995,324813.52129736263,35.0
h145,2006,432023.2778198026,322528.529603418,35.0
h145,2007,320805.9817201588,334911.99558871466,35.0
h145,2008,455221.2145750747,324660.01401036367,35.0
h145,2009,569526.6521495286,281559.2012894128,35.0
h146,2000,277354.3213880897,325526.5347973063,35.0
h146,2001,373469.33136550325,329428.23217982665,35.0
h146,2002,473227.41445174074,321155.3060348988,35.0
h146,2003,439449.2808719967,319563.2738471851,35.0
h146,2004,370036.8404116689,320099.113979655,35.0
h146,2005,382851.24374321965,301526.7945331203,35.0
h146,2006,488743.8991578227,314479.2685883164,35.0
h146,2007,457524.02768126293,290129.73817765655,35.0
h146,2008,468884.6929856692,304674.0285184701,35.0
h146,2009,353572.1695218986,297252.34267821454,35.0
h147,2000,359594.7255281738,320043.87772675446,35.0
h147,2001,423436.8530726502,312470.0567392377,35.0
h147,2002,226098.1518771146,328971.0738619808,35.0
h147,2003,386352.6604212427,315116.4768508432,35.0
h147,2004,271775.22788937733,311771.4627281346,35.0
h147,2005,275842.4431862157,313836.9461814642,35.0
h147,2006,425337.1555471857,317052.81416471326,35.0
h147,2007,508975.75260107155,307000.5205142641,35.0
h147,2008,352559.0841886783,299949.95789456187,35.0
h147,2009,455568.1348533548,298225.78592692484,35.0
h148,2000,308927.1387306069,349892.0001471464,35.0
h148,2001,374226.7085978067,320140.97264510096,35.0
h148,2002,409929.75016216247,332011.3249717653,35.0
h148,2003,505423.71224157565,313108.9860962696,35.0
h148,2004,555978.6308912301,300761.97966353095,35.0
h148,2005,420704.2152825691,317588.0122620454,35.0
h148,2006,451859.5960658975,307633.70935743296,35.0
h148,2007,346531.35481086053,309622.0682656491,35.0
h148,2008,456258.0855322798,309097.57071252546,35.0
h148,2009,425723.946095326,311445.6070122785,35.0
h149,2000,308799.19283505884,306108.119184727,35.0
h149,2001,350851.2966955589,307798.79297750467,35.0
h149,2002,444378.29184185335,309850.81880694366,35.0
h149,2003,357363.2087200662,322756.6724984317,35.0
h149,2004,362108.931807614,292102.8304847175,35.0
h149,2005,521115.95092526457,303465.3385950672,35.0
h149,2006,554346.4982821826,301698.6005682081,35.0
h149,2007,364168.34487939294,317629.51453111414,35.0
h149,2008,475902.94886471075,311011.7730697494,35.0
h149,2009,385916.46368960274,316009.3789385151,35.0
h150,2000,360023.9867058384,309542.8887380256,35.0
h150,2001,529479.0525518563,300145.23404659715,35.0
h150,2002,208542.2448905838,302926.4872698923,35.0
h150,2003,364287.25912864093,331017.6983096639,35.0
h150,2004,389189.76217804546,317031.99974033167,35.0
h150,2005,444504.23281452904,293478.2889216581,35.0
h150,2006,533882.9285022767,309837.23229786794,35.0
h150,2007,417737.9775879568,314805.7897815231,35.0
h150,2008,236367.95650145944,315630.24002183165,35.0
h150,2009,529506.0183886229,290512.5547975941,35.0
h151,2000,419640.21384586015,308224.9817433694,35.0
h151,2001,283593.75826179277,321057.8875209777,35.0
h151,2002,260927.7300354048,323444.26096877654,35.0
h151,2003,501182.1642056152,308228.6693701114,35.0
h151,2004,320500.2982336044,309179.745079327,35.0
h151,2005,486756.7211446168,304096.68647955457,35.0
h151,2006,213527.29451220608,320143.62364959443,35.0
h151,2007,310687.4745395159,308434.7704282127,35.0
h151,2008,530279.8889958044,296452.30134141044,35.0
h151,2009,277332.60155424377,314580.6723960132,35.0
h152,2000,394351.32492511586,289050.44877556077,35.0
h152,2001,356610.29909896647,307590.8532195836,35.0
h152,2002,360829.4520398987,309667.8860489191,35.0
h152,2003,285279.4601924017,314844.1052093266,35.0
h152,2004,425390.30307283386,296230.9674655329,35.0
h152,2005,456101.7171595426,303660.9301000265,35.0
h152,2006,487361.9479472665,302278.8686107196,35.0
h152,2007,413764.6987172713,311275.4429554986,35.0
h152,2008,443961.72463000746,305268.70878758375,35.0
h152,2009,445345.8420006875,309714.8506084811,35.0
h153,2000,360172.03343011875,316820.1873901988,35.0
h153,2001,390760.7445796598,303688.7660698201,35.0
h153,2002,341217.5222989578,297636.82974116533,35.0
h153,2003,377846.76716204867,286429.73140488286,35.0
h153,2004,412421.46793845866,315800.6343475344,35.0
h153,2005,448702.3008342918,317239.88575260935,35.0
h153,2006,461557.65156792226,320033.91137962777,35.0
h153,2007,489625.95885844633,303244.6049015752,35.0
h153,2008,499376.7512708009,304482.2019637749,35.0
h153,2009,406936.80148943985,301078.09212903434,35.0
h154,2000,386036.12280302186,312675.2058818436,35.0
h154,2001,518782.309533897,299662.17447712965,35.0
h154,2002,507894.2706798349,298851.51085235743,35.0
h154,2003,421465.00232575624,293828.30146537966,35.0
h154,2004,326908.4523250095,291940.2858054176,35.0
h154,2005,314463.2029258296,320208.88309986127,35.0
h154,2006,353186.12611305463,316266.43572268,35.0
h154,2007,354339.2108678347,320957.1004542943,35.0
h154,2008,453014.39364890836,312095.5940903675,35.0
h154,2009,374734.30120097025,310801.5335629304,35.0
h155,2000,431102.46871657897,315799.56406616716,35.0
h155,2001,411965.00415602315,306451.083060263,35.0
h155,2002,357248.2664666905,320239.94108199864,35.0
h155,2003,454439.1693433198,306428.66257994727,35.0
h155,2004,510319.89828720264,293774.7637348833,35.0
h155,2005,491530.5606751815,306073.2016409557,35.0
h155,2006,497589.20830447937,300519.92041359644,35.0
h155,2007,457276.44405347604,292220.21023944335,35.0
h155,2008,303646.90869600634,304933.8476249818,35.0
h155,2009,476135.24305881135,290729.4404371549,35.0
h156,2000,450360.91844040336,300497.3422072117,35.0
h156,2001,537487.4803221378,298918.08599631203,35.0
h156,2002,225977.67017390442,320967.0596731289,35.0
h156,2003,476754.81540531927,313372.80406124896,35.0
h156,2004,414954.14416037966,310121.7574570908,35.0
h156,2005,609796.1669482184,301588.3052139568,35.0
h156,2006,408336.4019502265,294612.44983392186,35.0
h156,2007,423450.25976556365,283741.31697520666,35.0
h156,2008,402976.15028445947,307756.9360125722,35.0
h156,2009,366928.4278171544,334296.3708468192,35.0
h157,2000,292396.9617722133,326044.79357451695,35.0
h157,2001,626240.6319242998,298466.20311610796,35.0
h157,2002,444082.2272189114,295366.29666018777,35.0
h157,2003,329382.3487172697,303307.4682119835,35.0
h157,2004,423569.8801182194,306097.12839954335,35.0
h157,2005,416453.9100416979,317603.23351622256,35.0
h157,2006,426139.58673741197,308122.0247250681,35.0
h157,2007,318664.1818437175,317717.9880605457,35.0
h157,2008,480501.5691095591,307067.107947543,35.0
h157,2009,596295.8434794083,296390.3881811351,35.0
h158,2000,334134.67615804425,318157.96668476274,35.0
h158,2001,494155.4957069962,306643.181002816,35.0
h158,2002,389225.7778004899,300328.5898535736,35.0
h158,2003,382637.06337600295,322717.5978068745,35.0
h158,2004,475377.28498083755,305007.57336284424,35.0
h158,2005,597898.3951655455,309958.74014529755,35.0
h158,2006,317832.6188188886,326407.7689158999,35.0
h158,2007,349120.86137508095,325189.9342963951,35.0
h158,2008,401890.6936753701,320080.6175037805,35.0
h158,2009,476262.2099491306,301779.7997114024,35.0
h159,2000,270137.0911621646,320027.3116306137,35.0
h159,2001,413326.308535482,297960.0022866122,35.0
h159,2002,390909.47951092117,295367.84845751605,35.0
h159,2003,540962.757749819,289067.6433371026,35.0
h159,2004,333848.997830293,295942.8216696437,35.0
h159,2005,629356.8143690173,294630.67755814403,35.0
h159,2006,521678.4866013377,286437.49008089025,35.0
h159,2007,506973.1918392231,312541.4201415667,35.0
h159,2008,413333.8321972357,309889.7247723463,35.0
h159,2009,301738.16935941327,319060.08227823506,35.0
h160,2000,491218.2389708505,304853.35469366994,35.0
h160,2001,428487.27261761465,309007.6019154235,35.0
h160,2002,300066.57352602045,325700.5711861707,35.0
h160,2003,380848.56596203666,303514.5747047607,35.0
h160,2004,286819.77391476143,320135.22571937274,35.0
h160,2005,505929.7278103273,304000.44231445785,35.0
h160,2006,632048.8577604668,302820.3816208618,35.0
h160,2007,494084.2776036552,311738.43738302594,35.0
h160,2008,491449.0382161366,301292.8856604761,35.0
h160,2009,612940.817257731,306029.7480434551,35.0
h161,2000,581340.3671199005,292334.4237082522,35.0
h161,2001,428418.64753062866,302984.1727320407,35.0
h161,2002,347438.00017357606,297941.60574710375,35.0
h161,2003,187328.84234004436,306232.1252199803,35.0
h161,2004,461088.6312467086,295008.46704413724,35.0
h161,2005,488954.8271834395,294275.21631247544,35.0
h161,2006,402451.07389454806,307708.97286967485,35.0
h161,2007,446446.0407074413,292656.8524513988,35.0
h161,2008,373932.95459108026,304070.08190338884,35.0
h161,2009,418322.6759568007,294349.09119788767,35.0
h162,2000,458763.3204133874,315560.6367483746,35.0
h162,2001,262658.5314810696,309215.1330463708,35.0
h162,2002,544339.7255187208,304398.4393502479,35.0
h162,2003,262380.2355410125,300400.75732660334,35.0
h162,2004,416507.69482232264,305644.895740385,35.0
h162,2005,556673.5778166848,301777.1000492538,35.0
h162,2006,440481.5662178382,312456.99752889597,35.0
h162,2007,423665.79620370216,297410.3127178679,35.0
h162,2008,338917.4362051042,297979.6793021767,35.0
h162,2009,558869.2669414979,308227.75622252485,35.0
h163,2000,534911.593359738,296417.2191662907,35.0
h163,2001,367810.7919494998,311669.6847174679,35.0
h163,2002,441996.35835508246,311827.89468042756,35.0
h163,2003,315414.4895569206,319398.0417622352,35.0
h163,2004,314594.0575035463,303480.79597321845,35.0
h163,2005,344225.32098963094,320525.2760001922,35.0
h163,2006,504650.86525226757,287747.738137393,35.0
h163,2007,280920.98271940765,300847.0104533919,35.0
h163,2008,312080.09445051715,322088.3017899362,35.0
h163,2009,347853.46679634333,303429.49251571787,35.0
h164,2000,498491.34197513975,306689.5200765092,35.0
h164,2001,505317.0407460449,305092.04294232227,35.0
h164,2002,548010.3691235121,297619.7496985184,35.0
h164,2003,381038.08875997044,289864.22209289414,35.0
h164,2004,464009.0631822297,293116.21057884156,35.0
h164,2005,594648.3246878114,284502.15632788173,35.0
h164,2006,406856.58489646134,290046.57083572727,35.0
h164,2007,399513.2926617342,304345.5278621679,35.0
h164,2008,493582.9619199421,306729.1844995997,35.0
h164,2009,332522.0705893467,330441.7680785338,35.0
h165,2000,510263.93971844274,289999.0302967535,35.0
h165,2001,500719.5284708326,290243.7379698285,35.0
h165,2002,413053.6611038862,307220.62704120536,35.0
h165,2003,387837.08666103863,311758.2137860947,35.0
h165,2004,312770.16209820943,298398.3556457724,35.0
h165,2005,257353.77062702455,312294.41006914974,35.0
h165,2006,287708.0066308636,326031.32753448625,35.0
h165,2007,563053.2269595074,294276.4639065046,35.0
h165,2008,565488.142458503,301767.64512830105,35.0
h165,2009,517815.1150869221,294649.13231808756,35.0
h166,2000,476729.2187671779,306683.8660912047,35.0
h166,2001,540490.2624869116,297847.2131946209,35.0
h166,2002,504982.9519240447,296888.88058778615,35.0
h166,2003,558621.6633433775,289051.8015606432,35.0
h166,2004,350625.97490583156,310817.13585025043,35.0
h166,2005,463884.98182414944,315407.98476520635,35.0
h166,2006,473603.49675687234,293426.90383331873,35.0
h166,2007,517257.76768080343,300458.9584684969,35.0
h166,2008,521377.22466266924,283793.25183409255,35.0
h166,2009,428209.7873081184,308029.1561655421,35.0
h167,2000,541113.7094732937,307063.56485787197,35.0
h167,2001,522836.9134112188,298887.2840494605,35.0
h167,2002,459166.5896497735,296663.65522320115,35.0
h167,2003,234269.9228856591,304641.0807977671,35.0
h167,2004,512029.0607873158,297924.39576450136,35.0
h167,2005,371094.2234851308,332295.83580950653,35.0
h167,2006,585626.075150613,300639.57210131845,35.0
h167,2007,314913.1106421625,316141.3330406155,35.0
h167,2008,395085.82888249063,315039.04289465694,35.0
h167,2009,294748.4749835556,319566.8820280276,35.0
h168,2000,479232.8170308055,303250.5973022665,35.0
h168,2001,269997.7339806966,325360.5701544658,35.0
h168,2002,235583.8445198653,319291.46061370237,35.0
h168,2003,213815.33340405347,313317.4453227254,35.0
h168,2004,440879.3397877743,297969.5286364148,35.0
h168,2005,497605.4550426205,303624.38258724724,35.0
h168,2006,512628.356879809,296813.36284276785,35.0
h168,2007,575698.9184295129,293887.74072268704,35.0
h168,2008,368968.2142236335,311691.28614334826,35.0
h168,2009,641124.8814150263,274711.1830556571,35.0
h169,2000,487078.61892028165,303186.83196786494,35.0
h169,2001,435190.40476451465,298958.609225056,35.0
h169,2002,442395.1224192301,291893.1823985276,35.0
h169,2003,438596.1866922283,300896.7412429361,35.0
h169,2004,268436.6073577596,305297.59002941696,35.0
h169,2005,435954.3355500137,302873.8436200579,35.0
h169,2006,596383.8909065266,293965.10565280635,35.0
h169,2007,300451.7972291238,315160.5322669709,35.0
h169,2008,348337.9779755314,312897.3247863875,35.0
h169,2009,434859.7291313156,293221.53741258284,35.0
